count_id,event_id,location,species,species_common,total_count,ad_female_count,ad_male_count,ad_unk_count,juv_female_count,juv_male_count,juv_unk_count,pup_count,unk_female_count,unk_male_count,unk_unk_count
280-1-231417,280,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,,,,
280-1-195932,280,Core census locations,Leptonychotes weddellii,Weddell seal,19,3,2,3,1,8,0,2,,,
281-1-344008,281,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,0,0,0,,,,
281-1-231413,281,Core census locations,Mirounga leonina,Southern elephant seal,184,4,0,,10,15,,1,,,154
281-1-231417,281,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,,,,
281-1-195932,281,Core census locations,Leptonychotes weddellii,Weddell seal,22,11,4,0,4,2,1,0,,,
282-1-344008,282,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,0,0,0,,,,
282-1-231413,282,Core census locations,Mirounga leonina,Southern elephant seal,202,22,0,,22,17,,0,,,141
282-1-231417,282,Core census locations,Hydrurga leptonyx,Leopard seal,1,0,0,1,0,0,0,,,,
282-1-195932,282,Core census locations,Leptonychotes weddellii,Weddell seal,36,17,9,1,5,4,0,0,,,
283-1-344008,283,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,0,0,0,,,,
283-1-231413,283,Core census locations,Mirounga leonina,Southern elephant seal,253,29,0,,47,22,,4,,,151
283-1-231417,283,Core census locations,Hydrurga leptonyx,Leopard seal,12,10,0,1,0,0,1,,,,
283-1-195932,283,Core census locations,Leptonychotes weddellii,Weddell seal,19,8,0,0,3,6,0,2,,,
284-1-344008,284,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,,0,0,0,,,,
284-1-231413,284,Core census locations,Mirounga leonina,Southern elephant seal,263,32,0,,43,17,,8,,,163
284-1-231417,284,Core census locations,Hydrurga leptonyx,Leopard seal,7,7,0,0,0,0,0,,,,
284-1-195932,284,Core census locations,Leptonychotes weddellii,Weddell seal,26,0,5,0,5,1,3,12,,,
285-1-344008,285,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
285-1-231413,285,Core census locations,Mirounga leonina,Southern elephant seal,319,3,0,0,29,99,146,33,0,0,9
285-1-231417,285,Core census locations,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,0,0,0
285-1-195932,285,Core census locations,Leptonychotes weddellii,Weddell seal,16,1,4,1,5,5,0,0,0,0,0
285-2-344008,285,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
285-2-231413,285,Punta San Telmo,Mirounga leonina,Southern elephant seal,122,0,0,0,11,42,53,2,0,0,14
285-2-231417,285,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
285-2-195932,285,Punta San Telmo,Leptonychotes weddellii,Weddell seal,1,0,0,0,0,1,0,0,0,0,0
287-1-344008,287,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
287-1-231413,287,Core census locations,Mirounga leonina,Southern elephant seal,394,3,0,0,39,147,146,25,0,0,34
287-1-231417,287,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
287-1-195932,287,Core census locations,Leptonychotes weddellii,Weddell seal,7,1,2,0,2,0,2,0,0,0,0
287-2-344008,287,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
287-2-231413,287,Punta San Telmo,Mirounga leonina,Southern elephant seal,109,2,0,0,13,54,27,1,0,0,12
287-2-231417,287,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
287-2-195932,287,Punta San Telmo,Leptonychotes weddellii,Weddell seal,5,1,0,0,1,3,0,0,0,0,0
288-1-344008,288,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
288-1-231413,288,Core census locations,Mirounga leonina,Southern elephant seal,404,10,0,0,37,112,236,7,0,0,2
288-1-231417,288,Core census locations,Hydrurga leptonyx,Leopard seal,3,3,0,0,0,0,0,0,0,0,0
288-1-195932,288,Core census locations,Leptonychotes weddellii,Weddell seal,10,2,1,0,1,2,1,1,0,0,2
288-2-344008,288,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
288-2-231413,288,Punta San Telmo,Mirounga leonina,Southern elephant seal,91,0,0,0,4,52,35,0,0,0,0
288-2-231417,288,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
288-2-195932,288,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,2,1,2,2,0,1,0,0,0,0
1288-1-344008,1288,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1288-1-231413,1288,Core census locations,Mirounga leonina,Southern elephant seal,424,25,1,0,54,133,183,1,0,0,27
1288-1-231417,1288,Core census locations,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,0,0,0
1288-1-195932,1288,Core census locations,Leptonychotes weddellii,Weddell seal,6,0,1,0,1,3,1,0,0,0,0
1288-2-344008,1288,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1288-2-231413,1288,Punta San Telmo,Mirounga leonina,Southern elephant seal,103,0,0,0,19,30,50,0,0,0,4
1288-2-231417,1288,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1288-2-195932,1288,Punta San Telmo,Leptonychotes weddellii,Weddell seal,7,2,1,0,2,1,1,0,0,0,0
1289-1-344008,1289,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1289-1-231413,1289,Core census locations,Mirounga leonina,Southern elephant seal,425,135,0,0,28,67,144,1,0,0,50
1289-1-231417,1289,Core census locations,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,0,0,0
1289-1-195932,1289,Core census locations,Leptonychotes weddellii,Weddell seal,12,1,2,0,4,4,1,0,0,0,0
1289-2-344008,1289,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1289-2-231413,1289,Punta San Telmo,Mirounga leonina,Southern elephant seal,81,7,0,0,2,38,22,0,0,0,12
1289-2-231417,1289,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1289-2-195932,1289,Punta San Telmo,Leptonychotes weddellii,Weddell seal,5,1,2,0,0,2,0,0,0,0,0
1290-1-344008,1290,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1290-1-231413,1290,Core census locations,Mirounga leonina,Southern elephant seal,457,227,0,0,45,68,89,0,0,0,28
1290-1-231417,1290,Core census locations,Hydrurga leptonyx,Leopard seal,5,4,0,1,0,0,0,0,0,0,0
1290-1-195932,1290,Core census locations,Leptonychotes weddellii,Weddell seal,16,1,5,0,7,3,0,0,0,0,0
1290-2-344008,1290,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,2,0,0,0,2,0,0,0,0,0,0
1290-2-231413,1290,Punta San Telmo,Mirounga leonina,Southern elephant seal,76,7,0,0,7,36,26,0,0,0,0
1290-2-231417,1290,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1290-2-195932,1290,Punta San Telmo,Leptonychotes weddellii,Weddell seal,6,2,2,0,1,1,0,0,0,0,0
1291-1-344008,1291,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1291-1-231413,1291,Core census locations,Mirounga leonina,Southern elephant seal,438,134,0,0,14,55,122,0,0,0,113
1291-1-231417,1291,Core census locations,Hydrurga leptonyx,Leopard seal,4,4,0,0,0,0,0,0,0,0,0
1291-1-195932,1291,Core census locations,Leptonychotes weddellii,Weddell seal,14,3,2,0,5,4,0,0,0,0,0
1291-2-344008,1291,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1291-2-231413,1291,Punta San Telmo,Mirounga leonina,Southern elephant seal,51,0,0,0,12,12,10,0,0,0,17
1291-2-231417,1291,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1291-2-195932,1291,Punta San Telmo,Leptonychotes weddellii,Weddell seal,4,2,0,0,1,0,1,0,0,0,0
1292-1-344008,1292,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,0,0,0,0,1,0,0,0,0
1292-1-231413,1292,Core census locations,Mirounga leonina,Southern elephant seal,428,171,0,0,46,25,111,0,0,0,75
1292-1-231417,1292,Core census locations,Hydrurga leptonyx,Leopard seal,3,3,0,0,0,0,0,0,0,0,0
1292-1-195932,1292,Core census locations,Leptonychotes weddellii,Weddell seal,14,1,1,1,6,5,0,0,0,0,0
1292-2-344008,1292,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1292-2-231413,1292,Punta San Telmo,Mirounga leonina,Southern elephant seal,50,20,0,0,9,9,12,0,0,0,0
1292-2-231417,1292,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1292-2-195932,1292,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,0,1,1,2,3,1,0,0,0,0
1293-1-344008,1293,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1293-1-231413,1293,Core census locations,Mirounga leonina,Southern elephant seal,358,136,0,0,46,29,125,0,0,0,22
1293-1-231417,1293,Core census locations,Hydrurga leptonyx,Leopard seal,3,3,0,0,0,0,0,0,0,0,0
1293-1-195932,1293,Core census locations,Leptonychotes weddellii,Weddell seal,9,1,1,0,2,5,0,0,0,0,0
1293-2-344008,1293,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1293-2-231413,1293,Punta San Telmo,Mirounga leonina,Southern elephant seal,32,10,0,0,2,6,13,0,0,0,1
1293-2-231417,1293,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1293-2-195932,1293,Punta San Telmo,Leptonychotes weddellii,Weddell seal,2,1,0,0,1,0,0,0,0,0,0
1294-1-344008,1294,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1294-1-231413,1294,Core census locations,Mirounga leonina,Southern elephant seal,336,107,0,0,57,23,82,0,0,0,67
1294-1-231417,1294,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1294-1-195932,1294,Core census locations,Leptonychotes weddellii,Weddell seal,11,0,3,1,6,0,0,0,0,0,1
1294-2-344008,1294,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1294-2-231413,1294,Punta San Telmo,Mirounga leonina,Southern elephant seal,33,0,0,0,1,16,8,0,0,0,8
1294-2-231417,1294,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1294-2-195932,1294,Punta San Telmo,Leptonychotes weddellii,Weddell seal,1,1,0,0,0,0,0,0,0,0,0
1295-1-344008,1295,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1295-1-231413,1295,Core census locations,Mirounga leonina,Southern elephant seal,248,71,0,0,39,27,59,0,0,0,52
1295-1-231417,1295,Core census locations,Hydrurga leptonyx,Leopard seal,5,4,0,0,1,0,0,0,0,0,0
1295-1-195932,1295,Core census locations,Leptonychotes weddellii,Weddell seal,15,3,1,3,2,4,2,0,0,0,0
1295-2-344008,1295,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1295-2-231413,1295,Punta San Telmo,Mirounga leonina,Southern elephant seal,35,7,0,0,7,8,10,0,0,0,3
1295-2-231417,1295,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1295-2-195932,1295,Punta San Telmo,Leptonychotes weddellii,Weddell seal,4,0,2,0,1,0,1,0,0,0,0
1296-1-344008,1296,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1296-1-231413,1296,Core census locations,Mirounga leonina,Southern elephant seal,271,2,1,0,24,89,54,99,0,0,2
1296-1-231417,1296,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1296-1-195932,1296,Core census locations,Leptonychotes weddellii,Weddell seal,19,3,5,0,3,6,0,2,0,0,0
1296-2-344008,1296,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1296-2-231413,1296,Punta San Telmo,Mirounga leonina,Southern elephant seal,80,0,1,0,8,42,29,0,0,0,0
1296-2-231417,1296,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,0,1,0,0,0,0,0,0,0,0
1296-2-195932,1296,Punta San Telmo,Leptonychotes weddellii,Weddell seal,9,2,1,1,1,2,2,0,0,0,0
1297-1-344008,1297,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1297-1-231413,1297,Core census locations,Mirounga leonina,Southern elephant seal,324,0,0,0,45,101,135,42,0,0,1
1297-1-231417,1297,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1297-1-195932,1297,Core census locations,Leptonychotes weddellii,Weddell seal,23,5,4,2,2,7,1,1,1,0,0
1298-1-344008,1298,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1298-1-231413,1298,Core census locations,Mirounga leonina,Southern elephant seal,304,6,0,0,34,94,143,18,0,0,9
1298-1-231417,1298,Core census locations,Hydrurga leptonyx,Leopard seal,3,3,0,0,0,0,0,0,0,0,0
1298-1-195932,1298,Core census locations,Leptonychotes weddellii,Weddell seal,25,5,7,1,4,4,2,2,0,0,0
1298-2-344008,1298,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1298-2-231413,1298,Punta San Telmo,Mirounga leonina,Southern elephant seal,146,2,0,0,21,70,52,1,0,0,0
1298-2-231417,1298,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1298-2-195932,1298,Punta San Telmo,Leptonychotes weddellii,Weddell seal,11,0,1,1,4,5,0,0,0,0,0
1299-1-344008,1299,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1299-1-231413,1299,Core census locations,Mirounga leonina,Southern elephant seal,301,22,0,0,20,99,122,6,0,0,32
1299-1-231417,1299,Core census locations,Hydrurga leptonyx,Leopard seal,2,1,0,0,0,1,0,0,0,0,0
1299-1-195932,1299,Core census locations,Leptonychotes weddellii,Weddell seal,15,1,4,0,5,5,0,0,0,0,0
1299-2-344008,1299,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1299-2-231413,1299,Punta San Telmo,Mirounga leonina,Southern elephant seal,151,8,0,0,6,44,35,0,0,0,58
1299-2-231417,1299,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1299-2-195932,1299,Punta San Telmo,Leptonychotes weddellii,Weddell seal,9,2,1,1,1,2,0,2,0,0,0
1300-1-344008,1300,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1300-1-231413,1300,Core census locations,Mirounga leonina,Southern elephant seal,342,56,0,0,53,92,129,7,0,0,5
1300-1-231417,1300,Core census locations,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,0,0,0
1300-1-195932,1300,Core census locations,Leptonychotes weddellii,Weddell seal,22,5,3,1,5,5,3,0,0,0,0
1300-2-344008,1300,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,1,0,0,0,0,0,1,0,0,0,0
1300-2-231413,1300,Punta San Telmo,Mirounga leonina,Southern elephant seal,89,6,0,0,16,44,22,0,0,0,1
1300-2-231417,1300,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1300-2-195932,1300,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,0,2,0,1,1,2,2,0,0,0
1301-1-344008,1301,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1301-1-231413,1301,Core census locations,Mirounga leonina,Southern elephant seal,281,66,0,0,20,46,80,0,0,0,69
1301-1-231417,1301,Core census locations,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1301-1-195932,1301,Core census locations,Leptonychotes weddellii,Weddell seal,20,1,0,1,6,7,4,1,0,0,0
1301-2-344008,1301,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,3,0,0,0,1,1,1,0,0,0,0
1301-2-231413,1301,Punta San Telmo,Mirounga leonina,Southern elephant seal,76,17,0,0,3,17,30,1,0,0,8
1301-2-231417,1301,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1301-2-195932,1301,Punta San Telmo,Leptonychotes weddellii,Weddell seal,5,1,2,1,0,1,0,0,0,0,0
1302-1-344008,1302,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,0,0,1,0,0,0,0,0,0
1302-1-231413,1302,Core census locations,Mirounga leonina,Southern elephant seal,361,121,0,0,37,47,70,0,0,0,86
1302-1-231417,1302,Core census locations,Hydrurga leptonyx,Leopard seal,4,4,0,0,0,0,0,0,0,0,0
1302-1-195932,1302,Core census locations,Leptonychotes weddellii,Weddell seal,28,3,1,1,6,10,7,0,0,0,0
1302-2-344008,1302,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1302-2-231413,1302,Punta San Telmo,Mirounga leonina,Southern elephant seal,52,15,0,0,5,18,9,0,0,0,5
1302-2-231417,1302,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1302-2-195932,1302,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,1,2,2,2,1,0,0,0,0,0
1303-1-344008,1303,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,0,0,1,0,0,0,0,0,0
1303-1-231413,1303,Core census locations,Mirounga leonina,Southern elephant seal,339,117,0,0,34,20,167,1,0,0,0
1303-1-231417,1303,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1303-1-195932,1303,Core census locations,Leptonychotes weddellii,Weddell seal,18,3,3,0,4,8,0,0,0,0,0
1303-2-344008,1303,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1303-2-231413,1303,Punta San Telmo,Mirounga leonina,Southern elephant seal,51,5,0,0,10,9,27,0,0,0,0
1303-2-231417,1303,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1303-2-195932,1303,Punta San Telmo,Leptonychotes weddellii,Weddell seal,7,0,2,0,4,0,1,0,0,0,0
1304-1-344008,1304,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,0,0,0,1,0,0,0,0,0
1304-1-231413,1304,Core census locations,Mirounga leonina,Southern elephant seal,265,105,0,0,32,9,104,0,0,0,15
1304-1-231417,1304,Core census locations,Hydrurga leptonyx,Leopard seal,2,2,0,0,0,0,0,0,0,0,0
1304-1-195932,1304,Core census locations,Leptonychotes weddellii,Weddell seal,15,1,3,0,2,6,3,0,0,0,0
1304-2-344008,1304,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1304-2-231413,1304,Punta San Telmo,Mirounga leonina,Southern elephant seal,49,15,0,0,1,4,26,1,0,0,2
1304-2-231417,1304,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1304-2-195932,1304,Punta San Telmo,Leptonychotes weddellii,Weddell seal,1,0,1,0,0,0,0,0,0,0,0
1305-1-344008,1305,Core census locations,Lobodon carcinophaga,Crabeater seal,1,0,0,0,0,1,0,0,0,0,0
1305-1-231413,1305,Core census locations,Mirounga leonina,Southern elephant seal,256,151,0,0,30,14,55,0,4,0,2
1305-1-231417,1305,Core census locations,Hydrurga leptonyx,Leopard seal,6,4,1,0,0,0,1,0,0,0,0
1305-1-195932,1305,Core census locations,Leptonychotes weddellii,Weddell seal,14,1,4,1,4,1,2,1,0,0,0
1305-2-344008,1305,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1305-2-231413,1305,Punta San Telmo,Mirounga leonina,Southern elephant seal,40,11,0,0,14,4,11,0,0,0,0
1305-2-231417,1305,Punta San Telmo,Hydrurga leptonyx,Leopard seal,2,1,0,0,0,1,0,0,0,0,0
1305-2-195932,1305,Punta San Telmo,Leptonychotes weddellii,Weddell seal,8,2,2,0,1,2,1,0,0,0,0
1306-1-344008,1306,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1306-1-231413,1306,Core census locations,Mirounga leonina,Southern elephant seal,106,43,1,0,18,5,39,0,0,0,0
1306-1-231417,1306,Core census locations,Hydrurga leptonyx,Leopard seal,1,1,0,0,0,0,0,0,0,0,0
1306-1-195932,1306,Core census locations,Leptonychotes weddellii,Weddell seal,4,0,0,0,1,2,1,0,0,0,0
1306-2-344008,1306,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,1,0,0,0,0,0,1,0,0,0,0
1306-2-231413,1306,Punta San Telmo,Mirounga leonina,Southern elephant seal,21,1,0,0,10,4,6,0,0,0,0
1306-2-231417,1306,Punta San Telmo,Hydrurga leptonyx,Leopard seal,0,0,0,0,0,0,0,0,0,0,0
1306-2-195932,1306,Punta San Telmo,Leptonychotes weddellii,Weddell seal,0,0,0,0,0,0,0,0,0,0,0
1307-1-344008,1307,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1307-1-231413,1307,Core census locations,Mirounga leonina,Southern elephant seal,59,24,0,0,13,7,14,0,0,0,1
1307-1-231417,1307,Core census locations,Hydrurga leptonyx,Leopard seal,3,3,0,0,0,0,0,0,0,0,0
1307-1-195932,1307,Core census locations,Leptonychotes weddellii,Weddell seal,20,2,4,8,1,4,1,0,0,0,0
1307-2-344008,1307,Punta San Telmo,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1307-2-231413,1307,Punta San Telmo,Mirounga leonina,Southern elephant seal,52,1,0,0,15,6,30,0,0,0,0
1307-2-231417,1307,Punta San Telmo,Hydrurga leptonyx,Leopard seal,1,0,0,0,0,0,1,0,0,0,0
1307-2-195932,1307,Punta San Telmo,Leptonychotes weddellii,Weddell seal,6,0,0,1,1,3,1,0,0,0,0
1308-1-344008,1308,Core census locations,Lobodon carcinophaga,Crabeater seal,0,0,0,0,0,0,0,0,0,0,0
1308-1-231413,1308,Core census locations,Mirounga leonina,Southern elephant seal,53,1,0,0,20,13,19,0,0,0,0
1308-1-231417,1308,Core census locations,Hydrurga leptonyx,Leopard seal,8,6,1,0,0,0,1,0,0,0,0
