"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id"
"2012/13",2012-12-20,2012-12-21,TRUE,NA,2012-12-21,"12:15:00","14:30:00","Marko","Marko","Elephant seal",6,6,3,0,0,0,1,2,0,0,NA,NA,NA,NA,NA,20,804
"2012/13",2012-12-20,2012-12-21,TRUE,NA,2012-12-21,"12:15:00","14:30:00","Media Luna","Media Luna","Elephant seal",108,107,16,4,6,11,63,6,1,1,NA,NA,NA,NA,NA,20,806
"2012/13",2012-12-20,2012-12-21,TRUE,NA,2012-12-21,"12:15:00","14:30:00","Modulo South","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,20,803
"2012/13",2012-12-20,2012-12-21,TRUE,NA,2012-12-21,"12:15:00","14:30:00","Larga","Larga","Weddell seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,20,801
"2012/13",2012-12-20,2012-12-21,TRUE,NA,2012-12-21,"12:15:00","14:30:00","Media Luna","Media Luna","Weddell seal",5,5,2,1,0,1,0,0,1,0,NA,NA,NA,NA,"None are tagged.",20,802
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Crabeater seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,21,878
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"11:00:00","14:00:00","Bahamonde","Bahamonde","Elephant seal",13,13,1,0,0,5,2,4,1,0,NA,NA,NA,NA,NA,21,890
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"11:00:00","14:00:00","Ballena Norte","Ballena Norte","Elephant seal",22,22,3,0,0,7,5,7,0,0,NA,NA,NA,NA,NA,21,889
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"11:00:00","14:00:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,21,885
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"11:00:00","14:00:00","Chungungo","Chungungo","Elephant seal",4,4,0,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,21,886
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Camp","Daniel","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,21,898
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","Hue West","Hue","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,21,875
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Larga","Larga","Elephant seal",22,22,3,0,0,8,7,3,1,0,NA,NA,NA,NA,"Pup live=Weaner.",21,900
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","Loberia","Loberia","Elephant seal",4,4,0,0,0,0,0,4,0,0,NA,NA,NA,NA,NA,21,883
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","Maderas","Maderas","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,21,874
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,21,899
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Media Luna","Media Luna","Elephant seal",109,109,28,1,0,6,49,24,1,0,NA,NA,NA,NA,"Lower wallow.  Other two wallows are empty. Pup live=Weaned in 2012.",21,901
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Modulo North","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,21,897
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",21,880
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",41,41,0,0,0,8,27,4,2,0,NA,NA,NA,NA,NA,21,876
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","Yamana, Playa","Yamana, Playa","Elephant seal",3,3,0,0,0,0,3,0,0,0,NA,NA,NA,NA,NA,21,882
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"11:00:00","14:00:00","Cachorros East","Cachorros","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"Tag #4",21,884
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,21,879
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"11:00:00","14:00:00","Ballena Norte","Ballena Norte","Weddell seal",5,5,1,0,2,1,0,0,1,0,NA,NA,NA,NA,"Ad female Tag #018",21,887
"2012/13",2012-12-28,2012-12-28,TRUE,"",2012-12-28,"11:00:00","14:00:00","Ballena Sur","Ballena Sur","Weddell seal",2,2,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,21,12428
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Marko","Marko","Weddell seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,21,903
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"10:30:00","12:45:00","Media Luna","Media Luna","Weddell seal",2,2,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,21,904
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",2,2,1,1,0,0,0,0,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",21,881
"2012/13",2012-12-28,2012-12-28,TRUE,NA,2012-12-28,"09:45:00","16:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",17,17,8,5,0,3,1,0,0,0,NA,NA,NA,NA,NA,21,877
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"11:15:00","13:30:00","Bahamonde","Bahamonde","Elephant seal",13,13,1,0,0,1,0,11,0,0,NA,NA,NA,NA,NA,22,974
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"11:15:00","13:30:00","Ballena Norte","Ballena Norte","Elephant seal",16,16,0,0,0,2,2,12,0,0,NA,NA,NA,NA,NA,22,973
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"11:15:00","13:30:00","Chungungo","Chungungo","Elephant seal",8,8,0,0,0,1,0,7,0,0,NA,NA,NA,NA,NA,22,971
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"12:55:00","13:59:00","Loberia","Loberia","Elephant seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,22,977
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"15:00:00","19:30:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",8,8,0,0,0,2,2,4,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",22,941
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"15:00:00","19:30:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",10,10,0,2,0,3,2,3,0,0,NA,NA,NA,NA,NA,22,943
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"12:55:00","13:59:00","Yamana, Playa","Yamana, Playa","Elephant seal",4,4,3,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,22,976
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"12:55:00","13:59:00","Loberia","Loberia","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"9 Orange",22,978
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"11:15:00","13:30:00","Alcazar","Alcazar","Weddell seal",6,6,2,1,0,1,2,0,0,0,NA,NA,NA,NA,NA,22,975
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"11:15:00","13:30:00","Ballena Norte","Ballena Norte","Weddell seal",2,2,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,22,972
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"15:00:00","19:30:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",2,2,0,0,0,1,1,0,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",22,942
"2012/13",2013-01-04,2013-01-04,TRUE,NA,2013-01-04,"15:00:00","19:30:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",9,9,2,0,0,2,2,3,0,0,NA,NA,NA,NA,NA,22,944
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Bahamonde","Bahamonde","Elephant seal",15,15,0,0,0,0,0,15,0,0,NA,NA,NA,NA,NA,23,987
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Ballena Norte","Ballena Norte","Elephant seal",35,35,0,0,0,0,0,35,0,0,NA,NA,NA,NA,NA,23,992
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Ballena Sur","Ballena Sur","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,23,993
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,23,995
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Chungungo","Chungungo","Elephant seal",6,6,0,0,0,2,0,4,0,0,NA,NA,NA,NA,NA,23,994
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Larga","Larga","Elephant seal",7,7,0,0,0,0,7,0,0,0,NA,NA,NA,NA,NA,23,982
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Marko","Marko","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,23,981
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Media Luna","Media Luna","Elephant seal",133,133,89,2,6,1,30,5,0,0,NA,NA,NA,NA,NA,23,983
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Modulo North","Modulo","Elephant seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,979
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Modulo South","Modulo","Elephant seal",2,2,0,0,0,0,1,1,0,0,NA,NA,NA,NA,"One of these is Brand A202; Tag Allflex B429.",23,980
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"14:53:00","17:00:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",4,4,0,0,0,3,0,1,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",23,997
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Pocitas, Playa","Pocitas, Playa","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,23,989
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"14:53:00","17:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",4,4,1,1,0,1,0,1,0,0,NA,NA,NA,NA,NA,23,1000
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Antartico, Playa","Antartico, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,991
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Cachorros","Cachorros","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,996
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"14:53:00","17:00:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",5,5,5,0,0,0,0,0,0,0,NA,NA,NA,NA,"Tags #12,51,72 and 2 untagged   Beach was Playa Paulina to Aranda",23,1001
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Pocitas, Playa","Pocitas, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,990
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"17:48:00","18:11:00","Yamana, Playa","Yamana, Playa","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,"9 Orange and 401 Yellow",23,986
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"11:30:00","14:00:00","Alcazar","Alcazar","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,23,988
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Media Luna","Media Luna","Weddell seal",2,2,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,23,985
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"09:30:00","11:40:00","Modulo North","Modulo","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,23,984
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"14:53:00","17:00:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",3,3,0,0,0,NA,1,2,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",23,998
"2012/13",2013-01-11,2013-01-11,TRUE,NA,2013-01-11,"14:53:00","17:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,23,999
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Alcazar","Alcazar","Elephant seal",5,5,0,0,0,1,2,2,0,0,NA,NA,NA,NA,NA,24,1017
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:30:00","18:30:00","Ballena Sur","Ballena Sur","Elephant seal",4,4,0,0,0,3,0,1,0,0,NA,NA,NA,NA,NA,24,1022
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Cachorros","Cachorros","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,24,1003
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Chungungo","Chungungo","Elephant seal",10,10,0,0,0,2,1,7,0,0,NA,NA,NA,NA,NA,24,1002
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:30:00","18:30:00","Hue East","Hue","Elephant seal",2,2,0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,24,1019
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:30:00","18:30:00","La Caverna","La Caverna","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,"Beach was Punta Delphin to La Caverna",24,1023
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:14:00","17:40:00","Larga","Larga","Elephant seal",27,27,26,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,24,1026
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:14:00","17:40:00","Marko","Marko","Elephant seal",6,6,4,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,24,1025
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:14:00","17:40:00","Media Luna","Media Luna","Elephant seal",189,189,171,2,0,0,16,0,0,0,NA,NA,NA,NA,NA,24,1027
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:30:00","18:30:00","Nibaldo","Nibaldo","Elephant seal",6,6,0,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,24,1024
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Papua","Papua","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,24,1016
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",6,6,1,0,0,4,0,0,1,0,NA,NA,NA,NA,NA,24,1006
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Yamana, Playa","Yamana, Playa","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,24,1011
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Cachorros","Cachorros","Leopard seal",3,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,24,1004
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Golondrina-del Lobero","Golondrina-del Lobero","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"Beach was Playa Golondrina to P. del Lobero",24,1009
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:14:00","17:40:00","Media Luna","Media Luna","Leopard seal",1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,24,1029
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",9,9,9,0,0,0,0,0,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",24,1008
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",3,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,24,1005
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Yamana, Playa","Yamana, Playa","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,24,1012
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Alcazar","Alcazar","Weddell seal",4,4,2,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,24,1018
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:30:00","18:30:00","Ballena Norte","Ballena Norte","Weddell seal",5,5,3,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,24,1021
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:30:00","18:30:00","Cachorros East","Cachorros","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,24,1020
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Golondrina-del Lobero","Golondrina-del Lobero","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"Beach was Playa Golondrina to P. del Lobero",24,1010
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Loberia","Loberia","Weddell seal",1,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,24,1014
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"16:14:00","17:40:00","Media Luna","Media Luna","Weddell seal",2,2,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,24,1028
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Papua","Papua","Weddell seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,24,1015
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",19,19,6,6,3,2,2,0,0,0,NA,NA,NA,NA,NA,24,1007
"2012/13",2013-01-18,2013-01-18,TRUE,NA,2013-01-18,"14:00:00","17:15:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,24,1013
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Alcazar","Alcazar","Elephant seal",6,6,2,0,0,1,0,3,0,0,NA,NA,NA,NA,NA,25,1045
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Bahamonde","Bahamonde","Elephant seal",10,10,8,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,25,1042
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Ballena Sur","Ballena Sur","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,25,1040
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Daniel","Daniel","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,25,1031
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Hue East","Hue","Elephant seal",2,2,0,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,25,1052
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Larga","Larga","Elephant seal",37,37,33,0,0,1,3,0,0,0,NA,NA,NA,NA,NA,25,1033
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Loberia","Loberia","Elephant seal",1,1,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,25,1050
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Marko","Marko","Elephant seal",2,2,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,25,1032
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Media Luna","Media Luna","Elephant seal",199,199,191,0,0,0,8,0,0,0,NA,NA,NA,NA,NA,25,1035
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",2,2,0,0,0,0,0,1,1,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",25,1059
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,25,1047
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Pocitas, Playa","Pocitas, Playa","Elephant seal",3,3,1,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,25,1049
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",9,9,1,1,0,5,0,2,0,0,NA,NA,NA,NA,NA,25,1060
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Alcazar","Alcazar","Leopard seal",1,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1044
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Cachorros","Cachorros","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1038
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Chungungo","Chungungo","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1037
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Maderas","Maderas","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1054
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Media Luna","Media Luna","Leopard seal",2,2,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,25,1036
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Modulo South","Modulo","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1030
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Modulo North","Modulo","Leopard seal",2,2,2,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1051
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",7,7,7,0,0,0,0,0,0,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",25,1063
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",6,6,6,0,0,0,0,0,0,0,NA,NA,NA,NA,"#73, 57, 40, 72, 2 UNTAGGED",25,1061
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,"#74",25,1065
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Alcazar","Alcazar","Weddell seal",3,3,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,25,1046
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Bahamonde","Bahamonde","Weddell seal",2,2,1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,25,1043
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Ballena Sur","Ballena Sur","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,25,1041
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Cachorros","Cachorros","Weddell seal",1,1,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,25,1039
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Maderas","Maderas","Weddell seal",2,2,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,25,1053
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"16:46:00","17:56:00","Media Luna","Media Luna","Weddell seal",5,5,1,3,1,0,0,0,0,0,NA,NA,NA,NA,"Weddel Tag # 041",25,1034
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"14:00:00","15:32:00","Papua","Papua","Weddell seal",1,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,25,1048
"2012/13",2013-01-25,2013-01-25,TRUE,NA,2013-01-25,"13:30:00","15:45:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,"Beach was Playa Paulina to Aranda",25,1058
